index,date,status,weekly,cumulative,weeklyrate,cumulativerate
314,200613,AtRisk,,5,,0.28
316,200613,All,81,188,0.06,0.03
316,200613,AtRisk,5,6,0.06,0.03
317,200613,All,130,216,0.04,0.02
317,200613,AtRisk,5,5,0.04,0.02
318,200613,All,331,631,0.02,0.02
318,200613,AtRisk,5,12,0.02,0.02
319,200613,All,110,222,,0.02
319,200613,AtRisk,,5,,0.02
320,200613,All,76,90,0.07,0.06
320,200613,AtRisk,5,5,0.07,0.06
321,200613,All,5,20,0,0
322,200613,All,5,12,0,0
325,200613,All,,5,0,0
328,200613,All,42,75,0,0
329,200613,All,535,810,0.01,0.02
329,200613,AtRisk,6,18,0.01,0.02
330,200613,All,333,673,0.02,0.02
330,200613,AtRisk,5,11,0.02,0.02
331,200613,All,41,70,0.12,0.07
331,200613,AtRisk,5,5,0.12,0.07
332,200613,All,5,6,0,0
333,200613,All,5,5,0,0
334,200613,All,6,9,0,0
338,200613,All,139,243,,0.02
338,200613,AtRisk,,5,,0.02
339,200613,All,728,1148,0.02,0.02
339,200613,AtRisk,11,27,0.02,0.02
340,200613,All,156,272,0.03,0.02
340,200613,AtRisk,5,5,0.03,0.02
341,200613,All,24,37,0,0
342,200613,All,5,5,0,0
343,200613,All,,5,0,0
346,200613,All,162,270,0.03,0.02
346,200613,AtRisk,5,6,0.03,0.02
347,200613,All,560,982,0.01,0.01
347,200613,AtRisk,5,11,0.01,0.01
348,200613,All,73,101,,0.05
348,200613,AtRisk,,5,,0.05
349,200613,All,5,5,0,0
351,200613,All,5,10,0,0
353,200613,All,504,898,0.01,0.01
353,200613,AtRisk,6,13,0.01,0.01
354,200613,All,145,232,,0.02
354,200613,AtRisk,,5,,0.02
355,200613,All,46,57,0,0
356,200613,All,,5,0,0
359,200613,All,313,536,0.04,0.04
359,200613,AtRisk,13,20,0.04,0.04
360,200613,All,23,52,,0.1
360,200613,AtRisk,,5,,0.1
365,200613,All,27,50,0,0
366,200613,All,30,50,,0.1
366,200613,AtRisk,,5,,0.1
367,200613,All,5,7,0,0
370,200613,All,19,39,,0.13
370,200613,AtRisk,,5,,0.13
371,200613,All,68,112,0,0
372,200613,All,21,33,0,0
373,200613,All,5,5,0,0
375,200613,All,15,26,,0.19
375,200613,AtRisk,,5,,0.19
376,200613,All,203,299,0.02,0.02
376,200613,AtRisk,5,5,0.02,0.02
384,200613,All,9,30,0.56,0.17
384,200613,AtRisk,5,5,0.56,0.17
385,200613,All,5,6,0,0
386,200613,All,,5,,1
386,200613,AtRisk,,5,,1
388,200613,All,48,78,0,0
399,200613,All,,5,0,0
405,200613,All,5,5,0,0
420,200613,All,5,5,0,0
421,200613,All,27,28,0,0
424,200613,All,5,8,0,0
429,200613,All,5,6,0,0
430,200613,All,31,42,0.16,0.12
430,200613,AtRisk,5,5,0.16,0.12
431,200613,All,5,5,0,0
435,200613,All,16,26,0,0
440,200613,All,5,5,0,0
442,200613,All,5,10,,0.5
442,200613,AtRisk,,5,,0.5
452,200613,All,6,10,0.83,0.5
452,200613,AtRisk,5,5,0.83,0.5
454,200613,All,5,5,0,0
455,200613,All,5,5,0,0
457,200613,All,5,5,0,0
467,200613,All,81,112,0.06,0.04
467,200613,AtRisk,5,5,0.06,0.04
470,200613,All,34,35,0,0
471,200613,All,,5,0,0
480,200613,All,74,103,,0.05
480,200613,AtRisk,,5,,0.05
482,200613,All,5,6,0,0
484,200613,All,5,7,0,0
486,200613,All,23,30,0,0
489,200613,All,9,20,0,0
497,200613,All,,5,0,0
499,200613,All,7,7,0,0
508,200613,All,37,78,,0.06
508,200613,AtRisk,,5,,0.06
521,200613,All,,5,0,0
537,200613,All,5,5,0,0
541,200613,All,5,5,0,0
543,200613,All,,5,0,0
544,200613,All,5,5,0,0
546,200613,All,6,8,0,0
548,200613,All,,5,0,0
549,200613,All,5,5,0,0
551,200613,All,5,5,0,0
554,200613,All,72,92,0.07,0.05
554,200613,AtRisk,5,5,0.07,0.05
558,200613,All,,5,0,0
2,200614,All,,5,0,0
9,200614,All,69,143,0.07,0.06
9,200614,AtRisk,5,8,0.07,0.06
11,200614,All,57,92,0.09,0.05
11,200614,AtRisk,5,5,0.09,0.05
15,200614,All,5,5,0,0
16,200614,All,110,164,0.05,0.03
16,200614,AtRisk,5,5,0.05,0.03
18,200614,All,5,5,0,0
19,200614,All,12,29,0,0
21,200614,All,75,107,0.07,0.06
21,200614,AtRisk,5,6,0.07,0.06
22,200614,All,35,41,0,0
25,200614,All,20,38,0,0
26,200614,All,17,19,0,0
30,200614,All,22,44,0,0
31,200614,All,35,44,,0.11
31,200614,AtRisk,,5,,0.11
32,200614,All,5,11,1,0.45
32,200614,AtRisk,5,5,1,0.45
33,200614,All,9,16,0,0
34,200614,All,25,61,,0.08
34,200614,AtRisk,,5,,0.08
35,200614,All,236,377,0.02,0.02
35,200614,AtRisk,5,9,0.02,0.02
37,200614,All,6,13,0,0
38,200614,All,5,7,0,0
40,200614,All,5,8,0,0
41,200614,All,28,37,0,0
42,200614,All,23,44,0,0
43,200614,All,112,229,0.04,0.04
43,200614,AtRisk,5,9,0.04,0.04
44,200614,All,21,41,0,0
45,200614,All,15,32,0,0
46,200614,All,5,5,0,0
47,200614,All,5,6,1,0.83
47,200614,AtRisk,5,5,1,0.83
48,200614,All,,5,0,0
49,200614,All,7,9,,0.56
49,200614,AtRisk,,5,,0.56
51,200614,All,5,5,0,0
53,200614,All,5,8,0,0
54,200614,All,10,19,0,0
55,200614,All,10,15,,0.33
55,200614,AtRisk,,5,,0.33
56,200614,All,5,7,0,0
57,200614,All,6,9,0.83,0.56
57,200614,AtRisk,5,5,0.83,0.56
58,200614,All,5,6,0,0
60,200614,All,5,5,0,0
61,200614,All,5,6,0,0
62,200614,All,5,5,,1
62,200614,AtRisk,,5,,1
63,200614,All,56,84,0.09,0.06
63,200614,AtRisk,5,5,0.09,0.06
64,200614,All,12,32,0,0
65,200614,All,47,78,0,0
66,200614,All,20,36,0,0
67,200614,All,60,95,,0.05
67,200614,AtRisk,,5,,0.05
71,200614,All,14,24,,0.21
71,200614,AtRisk,,5,,0.21
72,200614,All,5,5,0,0
73,200614,All,5,5,0,0
74,200614,All,45,65,0,0
75,200614,All,149,226,0.03,0.03
75,200614,AtRisk,5,6,0.03,0.03
76,200614,All,36,46,0.14,0.11
76,200614,AtRisk,5,5,0.14,0.11
77,200614,All,485,777,0.01,0.02
77,200614,AtRisk,5,12,0.01,0.02
78,200614,All,34,48,0,0
79,200614,All,,5,0,0
80,200614,All,5,5,0,0
81,200614,All,5,5,0,0
83,200614,All,35,75,0,0
84,200614,All,5,5,0,0
85,200614,All,9,11,0,0
86,200614,All,211,313,0.02,0.02
86,200614,AtRisk,5,5,0.02,0.02
87,200614,All,46,69,0,0
88,200614,All,134,202,,0.02
88,200614,AtRisk,,5,,0.02
89,200614,All,324,516,0.02,0.01
89,200614,AtRisk,5,5,0.02,0.01
91,200614,All,5,7,0,0
92,200614,All,,5,0,0
93,200614,All,6,14,0,0
94,200614,All,35,69,0,0
95,200614,All,5,5,0,0
97,200614,All,5,5,0,0
98,200614,All,14,22,0,0
99,200614,All,117,172,0.04,0.03
99,200614,AtRisk,5,5,0.04,0.03
100,200614,All,12,19,,0.26
100,200614,AtRisk,,5,,0.26
101,200614,All,66,110,0.08,0.05
101,200614,AtRisk,5,6,0.08,0.05
102,200614,All,141,204,0,0
103,200614,All,5,5,0,0
104,200614,All,10,15,0,0
105,200614,All,52,72,,0.07
105,200614,AtRisk,,5,,0.07
106,200614,All,5,9,0,0
107,200614,All,37,71,0.14,0.07
107,200614,AtRisk,5,5,0.14,0.07
109,200614,All,10,22,,0.23
109,200614,AtRisk,,5,,0.23
110,200614,All,6,6,0,0
111,200614,All,10,17,,0.29
111,200614,AtRisk,,5,,0.29
112,200614,All,16,21,0,0
114,200614,All,24,34,0,0
115,200614,All,12,20,,0.25
115,200614,AtRisk,,5,,0.25
116,200614,All,5,6,0,0
117,200614,All,9,16,0,0
118,200614,All,,5,0,0
119,200614,All,5,12,0,0
120,200614,All,5,12,0,0
122,200614,All,10,13,0,0
123,200614,All,83,151,0.08,0.09
123,200614,AtRisk,7,13,0.08,0.09
124,200614,All,28,45,0,0
125,200614,All,33,52,0.15,0.1
125,200614,AtRisk,5,5,0.15,0.1
126,200614,All,28,45,0,0
127,200614,All,5,5,0,0
128,200614,All,11,16,0.45,0.31
128,200614,AtRisk,5,5,0.45,0.31
129,200614,All,24,25,0,0
131,200614,All,5,7,0,0
132,200614,All,30,48,0.17,0.1
132,200614,AtRisk,5,5,0.17,0.1
134,200614,All,6,7,0,0
135,200614,All,7,22,0,0
136,200614,All,6,10,0,0
137,200614,All,5,5,0,0
138,200614,All,21,35,0,0
139,200614,All,,5,0,0
140,200614,All,,5,0,0
141,200614,All,7,10,0,0
142,200614,All,72,88,,0.06
142,200614,AtRisk,,5,,0.06
144,200614,All,41,62,,0.08
144,200614,AtRisk,,5,,0.08
146,200614,All,5,16,0,0
148,200614,All,76,102,0.07,0.05
148,200614,AtRisk,5,5,0.07,0.05
149,200614,All,48,117,0.1,0.04
149,200614,AtRisk,5,5,0.1,0.04
150,200614,All,6,10,,0.5
150,200614,AtRisk,,5,,0.5
151,200614,All,59,68,0.14,0.13
151,200614,AtRisk,8,9,0.14,0.13
152,200614,All,5,17,,0.29
152,200614,AtRisk,,5,,0.29
153,200614,All,5,18,,0.28
153,200614,AtRisk,,5,,0.28
154,200614,All,7,8,0.71,0.62
154,200614,AtRisk,5,5,0.71,0.62
155,200614,All,8,8,0,0
158,200614,All,5,10,0,0
159,200614,All,9,26,,0.19
159,200614,AtRisk,,5,,0.19
161,200614,All,21,24,0,0
163,200614,All,5,5,0,0
164,200614,All,17,35,0,0
165,200614,All,5,5,0,0
166,200614,All,7,12,0,0
168,200614,All,19,26,0,0
169,200614,All,14,17,0,0
172,200614,All,5,5,0,0
173,200614,All,5,5,0,0
174,200614,All,5,8,,0.62
174,200614,AtRisk,,5,,0.62
175,200614,All,5,7,0,0
176,200614,All,80,102,0.06,0.05
176,200614,AtRisk,5,5,0.06,0.05
177,200614,All,34,58,,0.09
177,200614,AtRisk,,5,,0.09
178,200614,All,5,7,0,0
180,200614,All,30,48,,0.1
180,200614,AtRisk,,5,,0.1
181,200614,All,7,13,,0.38
181,200614,AtRisk,,5,,0.38
183,200614,All,8,14,0.62,0.36
183,200614,AtRisk,5,5,0.62,0.36
186,200614,All,13,13,0,0
187,200614,All,5,12,0,0
188,200614,All,28,48,0.18,0.1
188,200614,AtRisk,5,5,0.18,0.1
189,200614,All,79,111,0,0
190,200614,All,37,60,0.14,0.08
190,200614,AtRisk,5,5,0.14,0.08
191,200614,All,214,493,0.02,0.03
191,200614,AtRisk,5,13,0.02,0.03
193,200614,All,5,7,,0.71
193,200614,AtRisk,,5,,0.71
194,200614,All,7,15,,0.33
194,200614,AtRisk,,5,,0.33
195,200614,All,12,12,0,0
196,200614,All,5,6,0,0
197,200614,All,15,29,,0.17
197,200614,AtRisk,,5,,0.17
198,200614,All,13,33,,0.15
198,200614,AtRisk,,5,,0.15
200,200614,All,21,48,0,0
201,200614,All,10,20,0,0
202,200614,All,27,43,,0.12
202,200614,AtRisk,,5,,0.12
203,200614,All,183,238,0,0
204,200614,All,132,303,0.04,0.04
204,200614,AtRisk,5,12,0.04,0.04
205,200614,All,10,20,0,0
206,200614,All,11,19,,0.26
206,200614,AtRisk,,5,,0.26
207,200614,All,5,5,0,0
208,200614,All,6,7,0,0
215,200614,All,5,7,0,0
216,200614,All,471,669,0.01,0.01
216,200614,AtRisk,5,8,0.01,0.01
217,200614,All,5,11,,0.45
217,200614,AtRisk,,5,,0.45
218,200614,All,159,341,,0.04
218,200614,AtRisk,,12,,0.04
219,200614,All,5,5,0,0
220,200614,All,7,7,0,0
221,200614,All,8,11,0,0
223,200614,All,5,6,0,0
224,200614,All,5,5,1,1
224,200614,AtRisk,5,5,1,1
228,200614,All,18,21,0,0
229,200614,All,12,16,0,0
230,200614,All,75,111,0,0
231,200614,All,19,43,0.26,0.12
231,200614,AtRisk,5,5,0.26,0.12
232,200614,All,28,39,0,0
233,200614,All,5,5,0,0
234,200614,All,180,254,0.03,0.02
234,200614,AtRisk,5,5,0.03,0.02
235,200614,All,5,5,0,0
236,200614,All,66,78,,0.06
236,200614,AtRisk,,5,,0.06
240,200614,All,,5,0,0
241,200614,All,5,5,0,0
242,200614,All,30,55,,0.09
242,200614,AtRisk,,5,,0.09
243,200614,All,29,52,,0.1
243,200614,AtRisk,,5,,0.1
244,200614,All,14,23,0,0
245,200614,All,38,42,0.13,0.12
245,200614,AtRisk,5,5,0.13,0.12
246,200614,All,83,113,0.06,0.04
246,200614,AtRisk,5,5,0.06,0.04
247,200614,All,5,5,0,0
248,200614,All,5,6,0,0
249,200614,All,10,11,0,0
250,200614,All,6,7,0,0
254,200614,All,,5,,1
254,200614,AtRisk,,5,,1
255,200614,All,43,68,0.12,0.07
255,200614,AtRisk,5,5,0.12,0.07
256,200614,All,29,56,,0.09
256,200614,AtRisk,,5,,0.09
257,200614,All,139,197,0.04,0.04
257,200614,AtRisk,5,7,0.04,0.04
258,200614,All,40,59,0.12,0.08
258,200614,AtRisk,5,5,0.12,0.08
259,200614,All,5,5,0,0
260,200614,All,88,143,0.06,0.03
260,200614,AtRisk,5,5,0.06,0.03
261,200614,All,35,41,0,0
262,200614,All,18,18,0,0
263,200614,All,9,17,0,0
266,200614,All,5,5,0,0
267,200614,All,5,5,0,0
268,200614,All,65,116,0,0
269,200614,All,68,99,0,0
270,200614,All,100,119,0.05,0.04
270,200614,AtRisk,5,5,0.05,0.04
271,200614,All,49,74,0.1,0.07
271,200614,AtRisk,5,5,0.1,0.07
272,200614,All,52,71,0.1,0.07
272,200614,AtRisk,5,5,0.1,0.07
273,200614,All,5,5,0,0
274,200614,All,5,5,0,0
275,200614,All,5,5,0,0
279,200614,All,,5,0,0
280,200614,All,5,5,0,0
281,200614,All,477,836,0.01,0.02
281,200614,AtRisk,5,15,0.01,0.02
282,200614,All,133,190,0.04,0.03
282,200614,AtRisk,5,5,0.04,0.03
283,200614,All,104,140,0.05,0.04
283,200614,AtRisk,5,5,0.05,0.04
284,200614,All,21,28,0.24,0.18
284,200614,AtRisk,5,5,0.24,0.18
285,200614,All,33,51,0,0
286,200614,All,5,5,0,0
287,200614,All,,5,0,0
289,200614,All,,5,0,0
291,200614,All,8,13,0,0
292,200614,All,334,500,0.01,0.02
292,200614,AtRisk,5,9,0.01,0.02
293,200614,All,96,171,,0.03
293,200614,AtRisk,,5,,0.03
294,200614,All,233,286,0.02,0.02
294,200614,AtRisk,5,7,0.02,0.02
295,200614,All,115,160,0.04,0.05
295,200614,AtRisk,5,8,0.04,0.05
296,200614,All,11,15,,0.33
296,200614,AtRisk,,5,,0.33
299,200614,All,5,11,0,0
303,200614,All,25,37,0,0
304,200614,All,17,32,,0.16
304,200614,AtRisk,,5,,0.16
305,200614,All,592,967,0.01,0.02
305,200614,AtRisk,6,22,0.01,0.02
306,200614,All,231,386,0.02,0.03
306,200614,AtRisk,5,10,0.02,0.03
307,200614,All,134,178,0.04,0.03
307,200614,AtRisk,5,6,0.04,0.03
308,200614,All,12,17,0,0
309,200614,All,7,10,0,0
313,200614,All,,5,0,0
314,200614,All,5,18,,0.28
314,200614,AtRisk,,5,,0.28
316,200614,All,81,190,0.06,0.03
316,200614,AtRisk,5,6,0.06,0.03
317,200614,All,131,217,0.04,0.02
317,200614,AtRisk,5,5,0.04,0.02
318,200614,All,341,642,0.01,0.02
318,200614,AtRisk,5,12,0.01,0.02
319,200614,All,116,229,,0.02
319,200614,AtRisk,,5,,0.02
320,200614,All,135,149,0.04,0.03
320,200614,AtRisk,5,5,0.04,0.03
321,200614,All,5,20,0,0
322,200614,All,5,12,0,0
325,200614,All,,5,0,0
328,200614,All,42,75,0,0
329,200614,All,566,848,0.01,0.02
329,200614,AtRisk,5,18,0.01,0.02
330,200614,All,341,683,0.01,0.02
330,200614,AtRisk,5,13,0.01,0.02
331,200614,All,54,83,0.09,0.06
331,200614,AtRisk,5,5,0.09,0.06
332,200614,All,12,14,0,0
333,200614,All,5,5,0,0
334,200614,All,6,9,0,0
338,200614,All,140,245,,0.02
338,200614,AtRisk,,5,,0.02
339,200614,All,753,1180,0.02,0.02
339,200614,AtRisk,12,28,0.02,0.02
340,200614,All,157,276,0.03,0.02
340,200614,AtRisk,5,5,0.03,0.02
341,200614,All,27,41,0,0
342,200614,All,5,5,0,0
343,200614,All,,5,0,0
346,200614,All,167,277,0.03,0.02
346,200614,AtRisk,5,6,0.03,0.02
347,200614,All,589,1018,0.01,0.01
347,200614,AtRisk,5,11,0.01,0.01
348,200614,All,76,104,,0.05
348,200614,AtRisk,,5,,0.05
349,200614,All,5,5,0,0
351,200614,All,5,10,0,0
353,200614,All,505,911,0.01,0.02
353,200614,AtRisk,6,14,0.01,0.02
354,200614,All,147,235,,0.02
354,200614,AtRisk,,5,,0.02
355,200614,All,49,60,0,0
356,200614,All,,5,0,0
359,200614,All,322,545,0.04,0.04
359,200614,AtRisk,13,20,0.04,0.04
360,200614,All,22,52,,0.1
360,200614,AtRisk,,5,,0.1
365,200614,All,28,51,0,0
366,200614,All,30,50,,0.1
366,200614,AtRisk,,5,,0.1
367,200614,All,5,7,0,0
370,200614,All,19,40,,0.12
370,200614,AtRisk,,5,,0.12
371,200614,All,68,114,0,0
372,200614,All,23,35,0,0
373,200614,All,5,5,0,0
375,200614,All,16,27,,0.19
375,200614,AtRisk,,5,,0.19
376,200614,All,206,304,0.02,0.02
376,200614,AtRisk,5,5,0.02,0.02
384,200614,All,10,31,0.5,0.16
384,200614,AtRisk,5,5,0.5,0.16
385,200614,All,5,6,0,0
386,200614,All,,5,,1
386,200614,AtRisk,,5,,1
388,200614,All,46,78,0,0
399,200614,All,,5,0,0
405,200614,All,5,5,0,0
420,200614,All,5,5,0,0
421,200614,All,27,28,0,0
424,200614,All,5,8,0,0
429,200614,All,5,6,0,0
430,200614,All,31,42,0.16,0.12
430,200614,AtRisk,5,5,0.16,0.12
431,200614,All,5,5,0,0
435,200614,All,16,26,0,0
440,200614,All,5,5,0,0
442,200614,All,5,10,,0.5
442,200614,AtRisk,,5,,0.5
452,200614,All,6,10,0.83,0.5
452,200614,AtRisk,5,5,0.83,0.5
454,200614,All,5,5,0,0
455,200614,All,5,5,0,0
457,200614,All,5,5,0,0
467,200614,All,81,112,0.06,0.04
467,200614,AtRisk,5,5,0.06,0.04
470,200614,All,34,35,0,0
471,200614,All,,5,0,0
480,200614,All,76,105,,0.05
480,200614,AtRisk,,5,,0.05
482,200614,All,5,7,0,0
484,200614,All,5,7,0,0
486,200614,All,23,30,0,0
489,200614,All,9,20,0,0
497,200614,All,,5,0,0
499,200614,All,7,7,0,0
508,200614,All,38,81,,0.06
508,200614,AtRisk,,5,,0.06
521,200614,All,,5,0,0
537,200614,All,5,5,0,0
541,200614,All,5,5,0,0
543,200614,All,,5,0,0
544,200614,All,5,5,0,0
546,200614,All,6,8,0,0
548,200614,All,,5,0,0
549,200614,All,5,5,0,0
551,200614,All,5,5,0,0
554,200614,All,73,93,0.07,0.05
554,200614,AtRisk,5,5,0.07,0.05
558,200614,All,,5,0,0
2,200615,All,,5,0,0
9,200615,All,72,158,0.07,0.05
9,200615,AtRisk,5,8,0.07,0.05
11,200615,All,57,103,0.09,0.05
11,200615,AtRisk,5,5,0.09,0.05
15,200615,All,5,5,0,0
16,200615,All,121,193,,0.03
16,200615,AtRisk,,5,,0.03
18,200615,All,5,6,0,0
19,200615,All,14,32,0,0
21,200615,All,87,121,0.06,0.06
21,200615,AtRisk,5,7,0.06,0.06
22,200615,All,42,54,0,0
25,200615,All,23,42,0,0
26,200615,All,22,26,0,0
30,200615,All,23,48,0,0
31,200615,All,43,55,,0.09
31,200615,AtRisk,,5,,0.09
32,200615,All,8,16,,0.31
32,200615,AtRisk,,5,,0.31
33,200615,All,6,17,0,0
34,200615,All,34,76,,0.07
34,200615,AtRisk,,5,,0.07
35,200615,All,247,425,0.02,0.02
35,200615,AtRisk,5,9,0.02,0.02
37,200615,All,6,13,0,0
38,200615,All,5,7,0,0
40,200615,All,9,12,0.56,0.42
40,200615,AtRisk,5,5,0.56,0.42
41,200615,All,25,39,0,0
42,200615,All,19,45,0,0
43,200615,All,117,258,0.04,0.04
43,200615,AtRisk,5,10,0.04,0.04
44,200615,All,20,46,0,0
45,200615,All,15,35,0,0
46,200615,All,5,5,0,0
47,200615,All,5,6,,0.83
47,200615,AtRisk,,5,,0.83
48,200615,All,,5,0,0
49,200615,All,6,9,,0.56
49,200615,AtRisk,,5,,0.56
51,200615,All,5,5,0,0
53,200615,All,5,9,0,0
54,200615,All,10,20,0,0
55,200615,All,19,25,,0.2
55,200615,AtRisk,,5,,0.2
56,200615,All,5,7,0,0
57,200615,All,5,9,1,0.56
57,200615,AtRisk,5,5,1,0.56
58,200615,All,5,7,0,0
60,200615,All,5,5,0,0
61,200615,All,5,6,0,0
62,200615,All,5,6,,0.83
62,200615,AtRisk,,5,,0.83
63,200615,All,51,98,,0.05
63,200615,AtRisk,,5,,0.05
64,200615,All,11,35,0,0
65,200615,All,55,94,0,0
66,200615,All,21,40,0,0
67,200615,All,58,104,,0.05
67,200615,AtRisk,,5,,0.05
71,200615,All,15,26,,0.19
71,200615,AtRisk,,5,,0.19
72,200615,All,5,5,0,0
73,200615,All,5,5,0,0
74,200615,All,52,81,0,0
75,200615,All,145,250,0.03,0.02
75,200615,AtRisk,5,6,0.03,0.02
76,200615,All,48,62,0.1,0.08
76,200615,AtRisk,5,5,0.1,0.08
77,200615,All,563,921,0.01,0.01
77,200615,AtRisk,5,13,0.01,0.01
78,200615,All,36,58,0,0
79,200615,All,,5,0,0
80,200615,All,5,5,0,0
81,200615,All,5,5,0,0
83,200615,All,34,82,0,0
84,200615,All,,5,0,0
85,200615,All,9,13,0,0
86,200615,All,198,347,0.03,0.01
86,200615,AtRisk,5,5,0.03,0.01
87,200615,All,45,77,0,0
88,200615,All,153,245,,0.02
88,200615,AtRisk,,5,,0.02
89,200615,All,375,626,0.01,0.01
89,200615,AtRisk,5,6,0.01,0.01
91,200615,All,5,7,0,0
92,200615,All,,5,0,0
93,200615,All,6,15,0,0
94,200615,All,37,77,0,0
95,200615,All,5,5,0,0
97,200615,All,5,5,0,0
98,200615,All,15,26,0,0
99,200615,All,118,194,0.04,0.03
99,200615,AtRisk,5,5,0.04,0.03
100,200615,All,19,29,,0.17
100,200615,AtRisk,,5,,0.17
101,200615,All,75,128,0.07,0.05
101,200615,AtRisk,5,6,0.07,0.05
102,200615,All,142,241,0,0
103,200615,All,5,6,1,0.83
103,200615,AtRisk,5,5,1,0.83
104,200615,All,8,16,0,0
105,200615,All,66,92,,0.05
105,200615,AtRisk,,5,,0.05
106,200615,All,6,11,0,0
107,200615,All,36,76,,0.07
107,200615,AtRisk,,5,,0.07
109,200615,All,10,25,,0.2
109,200615,AtRisk,,5,,0.2
110,200615,All,7,8,0,0
111,200615,All,12,20,,0.25
111,200615,AtRisk,,5,,0.25
112,200615,All,18,23,0,0
114,200615,All,28,43,0,0
115,200615,All,13,23,,0.22
115,200615,AtRisk,,5,,0.22
116,200615,All,6,8,0,0
117,200615,All,9,17,0,0
118,200615,All,,5,0,0
119,200615,All,6,13,0,0
120,200615,All,5,13,0,0
122,200615,All,10,15,0,0
123,200615,All,83,165,0.08,0.08
123,200615,AtRisk,7,13,0.08,0.08
124,200615,All,26,50,0,0
125,200615,All,43,65,0.12,0.08
125,200615,AtRisk,5,5,0.12,0.08
126,200615,All,30,53,0,0
127,200615,All,5,5,0,0
128,200615,All,14,20,0.36,0.25
128,200615,AtRisk,5,5,0.36,0.25
129,200615,All,31,33,0,0
131,200615,All,5,7,0,0
132,200615,All,30,53,0.17,0.09
132,200615,AtRisk,5,5,0.17,0.09
134,200615,All,6,9,0.83,0.56
134,200615,AtRisk,5,5,0.83,0.56
135,200615,All,6,23,0,0
136,200615,All,6,11,0,0
137,200615,All,5,5,0,0
138,200615,All,19,37,0,0
139,200615,All,,5,0,0
140,200615,All,,5,0,0
141,200615,All,12,16,0,0
142,200615,All,84,107,,0.05
142,200615,AtRisk,,5,,0.05
143,200615,All,5,5,0,0
144,200615,All,48,72,,0.07
144,200615,AtRisk,,5,,0.07
146,200615,All,7,18,0,0
148,200615,All,77,116,0.06,0.04
148,200615,AtRisk,5,5,0.06,0.04
149,200615,All,46,125,0.11,0.04
149,200615,AtRisk,5,5,0.11,0.04
150,200615,All,7,12,,0.42
150,200615,AtRisk,,5,,0.42
151,200615,All,64,78,0.2,0.18
151,200615,AtRisk,13,14,0.2,0.18
152,200615,All,6,19,,0.26
152,200615,AtRisk,,5,,0.26
153,200615,All,,18,,0.28
153,200615,AtRisk,,5,,0.28
154,200615,All,8,10,0.62,0.5
154,200615,AtRisk,5,5,0.62,0.5
155,200615,All,10,10,0,0
158,200615,All,5,11,0,0
159,200615,All,13,30,,0.17
159,200615,AtRisk,,5,,0.17
161,200615,All,21,28,0,0
163,200615,All,5,5,0,0
164,200615,All,18,40,0,0
165,200615,All,5,5,0,0
166,200615,All,8,15,0,0
168,200615,All,18,29,0,0
169,200615,All,15,21,0,0
172,200615,All,5,5,0,0
173,200615,All,5,5,0,0
174,200615,All,5,8,,0.62
174,200615,AtRisk,,5,,0.62
175,200615,All,5,8,0,0
176,200615,All,79,115,0.06,0.04
176,200615,AtRisk,5,5,0.06,0.04
177,200615,All,40,66,,0.08
177,200615,AtRisk,,5,,0.08
178,200615,All,7,10,0,0
180,200615,All,36,59,,0.08
180,200615,AtRisk,,5,,0.08
181,200615,All,10,16,,0.31
181,200615,AtRisk,,5,,0.31
183,200615,All,6,14,,0.36
183,200615,AtRisk,,5,,0.36
186,200615,All,13,16,0,0
187,200615,All,5,13,0,0
188,200615,All,30,57,,0.09
188,200615,AtRisk,,5,,0.09
189,200615,All,76,123,0,0
190,200615,All,45,73,0.11,0.07
190,200615,AtRisk,5,5,0.11,0.07
191,200615,All,236,555,0.02,0.03
191,200615,AtRisk,5,14,0.02,0.03
193,200615,All,7,10,,0.5
193,200615,AtRisk,,5,,0.5
194,200615,All,9,18,,0.28
194,200615,AtRisk,,5,,0.28
195,200615,All,11,13,0,0
196,200615,All,5,6,0,0
197,200615,All,14,31,,0.16
197,200615,AtRisk,,5,,0.16
198,200615,All,15,37,,0.14
198,200615,AtRisk,,5,,0.14
200,200615,All,22,52,0,0
201,200615,All,10,22,0,0
202,200615,All,28,47,,0.11
202,200615,AtRisk,,5,,0.11
203,200615,All,190,266,0,0
204,200615,All,155,353,0.03,0.03
204,200615,AtRisk,5,12,0.03,0.03
205,200615,All,13,25,0,0
206,200615,All,14,23,,0.22
206,200615,AtRisk,,5,,0.22
207,200615,All,9,10,0,0
208,200615,All,8,9,0,0
215,200615,All,5,8,0,0
216,200615,All,495,767,0.01,0.01
216,200615,AtRisk,5,8,0.01,0.01
217,200615,All,5,14,,0.36
217,200615,AtRisk,,5,,0.36
218,200615,All,161,373,,0.03
218,200615,AtRisk,,12,,0.03
219,200615,All,5,5,0,0
220,200615,All,8,8,0,0
221,200615,All,15,18,0,0
223,200615,All,5,6,0,0
224,200615,All,5,5,1,1
224,200615,AtRisk,5,5,1,1
228,200615,All,19,24,0,0
229,200615,All,15,19,0,0
230,200615,All,80,126,0,0
231,200615,All,18,46,0.28,0.11
231,200615,AtRisk,5,5,0.28,0.11
232,200615,All,33,45,0,0
233,200615,All,5,5,0,0
234,200615,All,257,357,0.02,0.01
234,200615,AtRisk,5,5,0.02,0.01
235,200615,All,5,5,0,0
236,200615,All,62,85,,0.06
