index,status,date,weekly,cumulative,weeklyrate,cumulativerate
850,C,200523,,5,,267
850,CP,200523,,5,,267
851,C,200523,,5,,628
851,CP,200523,,5,,628
852,C,200523,,5,,322
852,CP,200523,,5,,322
853,C,200523,,13,,364
853,CP,200523,,13,,364
854,C,200523,5,7,115,161
854,CP,200523,7,11,161,253
855,C,200523,,5,,116
855,CP,200523,,7,,162
858,C,200523,,5,,481
858,CP,200523,5,5,481,481
861,C,200523,,5,,398
861,CP,200523,,5,,398
862,CP,200523,,5,,1479
869,C,200523,,5,,358
869,CP,200523,,5,,358
870,C,200523,,20,,409
870,CP,200523,,22,,450
871,C,200523,,14,,214
871,CP,200523,,15,,230
873,C,200523,5,5,400,400
873,CP,200523,5,5,400,400
874,C,200523,,5,,129
874,CP,200523,,5,,129
875,C,200523,,9,,142
875,CP,200523,,10,,158
876,C,200523,5,44,24,211
876,CP,200523,5,53,24,254
877,C,200523,5,7,208,292
877,CP,200523,5,8,208,333
878,C,200523,,7,,196
878,CP,200523,,7,,196
879,C,200523,5,9,170,305
879,CP,200523,5,9,170,305
880,C,200523,5,42,15,125
880,CP,200523,5,61,15,182
881,C,200523,,5,,341
881,CP,200523,,5,,341
883,C,200523,,5,,1718
883,CP,200523,,5,,1718
884,C,200523,5,5,258,258
884,CP,200523,5,5,258,258
886,C,200523,,5,,1543
886,CP,200523,,5,,1543
895,C,200523,,5,,106
895,CP,200523,,9,,191
896,C,200523,,5,,242
896,CP,200523,,5,,242
897,C,200523,,5,,244
897,CP,200523,,6,,293
898,C,200523,,5,,136
898,CP,200523,,5,,136
899,C,200523,,5,,149
899,CP,200523,,5,,149
900,C,200523,,5,,233
900,CP,200523,,5,,233
901,C,200523,5,11,143,314
901,CP,200523,5,14,143,400
902,C,200523,,5,,305
902,CP,200523,,5,,305
903,C,200523,,5,,181
903,CP,200523,,5,,181
904,C,200523,5,13,71,185
904,CP,200523,5,16,71,228
905,C,200523,5,19,59,225
905,CP,200523,5,19,59,225
906,C,200523,,5,,217
906,CP,200523,,5,,217
907,C,200523,,5,,345
907,CP,200523,,5,,345
908,C,200523,,5,,779
908,CP,200523,,5,,779
909,C,200523,5,5,184,184
909,CP,200523,5,5,184,184
919,C,200523,,15,,160
919,CP,200523,,16,,170
920,C,200523,,5,,153
920,CP,200523,,6,,183
921,C,200523,,5,,271
921,CP,200523,,5,,271
922,C,200523,,5,,196
922,CP,200523,,5,,196
923,C,200523,,5,,148
923,CP,200523,,7,,207
924,C,200523,,5,,88
924,CP,200523,,5,,88
925,C,200523,,5,,192
925,CP,200523,,5,,192
926,C,200523,,30,,559
926,CP,200523,,31,,577
927,C,200523,5,36,115,831
927,CP,200523,5,36,115,831
929,C,200523,,92,,495
929,CP,200523,,93,,501
930,C,200523,5,7,84,117
930,CP,200523,5,10,84,168
931,C,200523,,5,,311
931,CP,200523,,5,,311
932,C,200523,5,5,538,538
932,CP,200523,5,5,538,538
933,C,200523,,5,,360
933,CP,200523,,5,,360
934,C,200523,5,5,243,243
934,CP,200523,5,5,243,243
941,C,200523,,5,,1040
941,CP,200523,,5,,1040
944,C,200523,5,15,54,162
944,CP,200523,5,18,54,194
945,C,200523,,5,,263
945,CP,200523,,5,,263
946,C,200523,,7,,161
946,CP,200523,,8,,184
947,C,200523,5,39,64,498
947,CP,200523,5,46,64,588
948,C,200523,5,7,132,185
948,CP,200523,5,9,132,238
949,C,200523,,20,,271
949,CP,200523,,21,,285
950,C,200523,,5,,210
950,CP,200523,,5,,210
951,C,200523,5,85,70,1183
951,CP,200523,5,89,70,1239
952,C,200523,,5,,289
952,CP,200523,,6,,346
953,C,200523,,8,,417
953,CP,200523,,8,,417
954,C,200523,20,275,38,528
954,CP,200523,21,278,40,534
955,C,200523,5,22,90,397
955,CP,200523,5,23,90,415
956,C,200523,5,8,110,176
956,CP,200523,5,10,110,220
957,C,200523,5,6,145,174
957,CP,200523,5,6,145,174
958,C,200523,5,11,174,382
958,CP,200523,5,12,174,417
959,C,200523,,5,,235
959,CP,200523,,5,,235
969,C,200523,546,748,2506,3432
969,CP,200523,546,760,2506,3488
970,C,200523,,12,,274
970,CP,200523,,15,,343
971,C,200523,5,5,306,306
971,CP,200523,5,5,306,306
972,C,200523,,10,,194
972,CP,200523,5,17,97,331
973,C,200523,5,23,66,303
973,CP,200523,5,32,66,422
974,C,200523,,7,,179
974,CP,200523,,7,,179
975,C,200523,,14,,372
975,CP,200523,,16,,425
976,C,200523,5,5,178,178
976,CP,200523,5,5,178,178
977,C,200523,5,15,129,386
977,CP,200523,5,18,129,464
978,C,200523,,14,,404
978,CP,200523,,15,,433
979,C,200523,22,181,74,605
979,CP,200523,22,182,74,608
980,C,200523,18,100,58,323
980,CP,200523,20,111,65,358
981,C,200523,5,5,275,275
981,CP,200523,5,5,275,275
982,C,200523,,6,,218
982,CP,200523,,6,,218
983,C,200523,,5,,617
983,CP,200523,,5,,617
984,C,200523,,5,,1071
984,CP,200523,,5,,1071
985,C,200523,,5,,430
985,CP,200523,,5,,430
986,C,200523,,5,,2577
986,CP,200523,,5,,2577
989,C,200523,,5,,376
989,CP,200523,,5,,376
994,C,200523,,6,,263
994,CP,200523,,10,,438
995,C,200523,5,23,36,166
995,CP,200523,5,30,36,217
997,C,200523,,22,,230
997,CP,200523,,23,,240
998,C,200523,5,33,32,210
998,CP,200523,5,43,32,273
999,C,200523,5,76,20,300
999,CP,200523,5,86,20,340
1000,C,200523,,5,,106
1000,CP,200523,,5,,106
1001,C,200523,5,27,59,317
1001,CP,200523,5,32,59,376
1002,C,200523,,31,,243
1002,CP,200523,5,41,39,321
1003,C,200523,,11,,266
1003,CP,200523,,12,,290
1004,C,200523,11,169,36,555
1004,CP,200523,11,173,36,568
1005,C,200523,12,91,39,293
1005,CP,200523,12,99,39,319
1008,C,200523,,5,,381
1008,CP,200523,,6,,457
1009,C,200523,,5,,678
1009,CP,200523,,5,,678
1010,C,200523,5,5,571,571
1010,CP,200523,5,5,571,571
1011,C,200523,,5,,619
1011,CP,200523,,5,,619
1014,C,200523,,5,,1931
1014,CP,200523,,5,,1931
1017,C,200523,,5,,159
1017,CP,200523,,5,,159
1018,C,200523,,5,,648
1018,CP,200523,,5,,648
1019,C,200523,,5,,414
1019,CP,200523,,5,,414
1020,C,200523,5,5,338,338
1020,CP,200523,5,6,338,405
1021,C,200523,5,7,153,214
1021,CP,200523,5,9,153,276
1022,C,200523,,8,,129
1022,CP,200523,,11,,178
1023,C,200523,5,47,33,312
1023,CP,200523,5,60,33,398
1024,C,200523,,9,,181
1024,CP,200523,,9,,181
1025,C,200523,,14,,313
1025,CP,200523,5,16,112,357
1026,C,200523,5,78,26,413
1026,CP,200523,8,103,42,545
1027,C,200523,,26,,289
1027,CP,200523,5,32,56,356
1028,C,200523,,17,,375
1028,CP,200523,,17,,375
1029,C,200523,,5,,291
1029,CP,200523,,5,,291
1030,C,200523,5,29,43,249
1030,CP,200523,5,33,43,283
1032,C,200523,,5,,598
1032,CP,200523,,5,,598
1033,C,200523,,5,,386
1033,CP,200523,,5,,386
1034,C,200523,5,5,296,296
1034,CP,200523,5,5,296,296
1042,C,200523,,6,,152
1042,CP,200523,,8,,202
1043,C,200523,,5,,277
1043,CP,200523,,5,,277
1044,C,200523,5,52,37,387
1044,CP,200523,5,56,37,417
1045,C,200523,8,118,18,267
1045,CP,200523,12,157,27,355
1046,C,200523,10,42,52,218
1046,CP,200523,10,52,52,270
1047,C,200523,,25,,174
1047,CP,200523,,41,,285
1048,C,200523,,40,,234
1048,CP,200523,7,61,41,356
1049,C,200523,5,45,37,331
1049,CP,200523,9,59,66,434
1050,C,200523,5,167,16,546
1050,CP,200523,8,186,26,608
1051,C,200523,5,15,75,224
1051,CP,200523,5,18,75,269
1052,C,200523,5,6,279,335
1052,CP,200523,5,6,279,335
1053,C,200523,,5,,269
1053,CP,200523,,5,,269
1054,C,200523,,5,,319
1054,CP,200523,,5,,319
1056,C,200523,,5,,382
1056,CP,200523,,8,,611
1061,C,200523,,5,,605
1061,CP,200523,,5,,605
1064,C,200523,,6,,345
1064,CP,200523,,6,,345
1065,C,200523,,5,,148
1065,CP,200523,,5,,148
1066,C,200523,5,17,115,393
1066,CP,200523,5,18,115,416
1067,C,200523,5,158,8,239
1067,CP,200523,5,191,8,289
1068,C,200523,,35,,564
1068,CP,200523,,37,,596
1069,C,200523,5,34,21,143
1069,CP,200523,5,47,21,197
1070,C,200523,,22,,307
1070,CP,200523,,27,,377
1071,C,200523,,82,,483
1071,CP,200523,5,98,29,578
1072,C,200523,25,557,27,612
1072,CP,200523,53,621,58,683
1073,C,200523,7,130,33,605
1073,CP,200523,18,150,84,698
1074,C,200523,,74,,1017
1074,CP,200523,,74,,1017
1075,C,200523,,6,,227
1075,CP,200523,,6,,227
1077,C,200523,,5,,737
1077,CP,200523,,5,,737
1078,CP,200523,,5,,1006
1080,C,200523,,5,,1022
1080,CP,200523,,5,,1022
1082,C,200523,,5,,490
1082,CP,200523,,5,,490
1083,C,200523,5,5,639,639
1083,CP,200523,5,5,639,639
1084,C,200523,,5,,1205
1084,CP,200523,,5,,1205
1087,C,200523,,5,,154
1087,CP,200523,,5,,154
1088,C,200523,,13,,290
1088,CP,200523,,14,,312
1089,C,200523,34,91,391,1045
1089,CP,200523,34,93,391,1068
1090,C,200523,5,117,11,263
1090,CP,200523,5,136,11,306
1091,C,200523,,66,,251
1091,CP,200523,5,87,19,331
1092,C,200523,,41,,291
1092,CP,200523,5,53,36,377
1093,C,200523,7,74,41,435
1093,CP,200523,8,93,47,546
1094,C,200523,8,239,18,535
1094,CP,200523,19,283,43,634
1095,C,200523,13,182,29,408
1095,CP,200523,18,202,40,453
1096,C,200523,5,20,125,502
1096,CP,200523,5,22,125,552
1097,C,200523,,12,,330
1097,CP,200523,,12,,330
1098,C,200523,,5,,791
1098,CP,200523,,5,,791
1100,CP,200523,,5,,898
1102,C,200523,,5,,466
1102,CP,200523,,5,,466
1106,C,200523,,5,,427
1106,CP,200523,,5,,427
1107,C,200523,,5,,349
1107,CP,200523,,5,,349
1108,C,200523,,5,,1479
1108,CP,200523,,5,,1479
1109,C,200523,5,49,24,238
1109,CP,200523,8,55,39,267
1110,C,200523,5,5,107,107
1110,CP,200523,5,7,107,150
1111,C,200523,,14,,209
1111,CP,200523,,19,,283
1112,C,200523,152,697,183,838
1112,CP,200523,152,786,183,945
1113,C,200523,5,20,106,426
1113,CP,200523,5,26,106,553
1114,C,200523,5,40,31,251
1114,CP,200523,7,51,44,320
1115,C,200523,5,31,27,165
1115,CP,200523,5,40,27,212
1116,C,200523,5,21,58,244
1116,CP,200523,5,28,58,325
1117,C,200523,5,127,13,342
1117,CP,200523,15,159,40,428
1118,C,200523,5,15,99,298
1118,CP,200523,5,20,99,397
1119,C,200523,,9,,207
1119,CP,200523,,9,,207
1120,C,200523,,5,,406
1120,CP,200523,,5,,406
1123,C,200523,,44,,1112
1123,CP,200523,,48,,1213
1127,C,200523,,5,,382
1127,CP,200523,,5,,382
1128,C,200523,,9,,142
1128,CP,200523,,10,,158
1129,C,200523,,5,,280
1129,CP,200523,,5,,280
1130,C,200523,,5,,593
1130,CP,200523,,5,,593
1131,C,200523,,5,,77
1131,CP,200523,5,5,77,77
1132,C,200523,5,12,144,346
1132,CP,200523,5,12,144,346
1133,C,200523,5,58,43,504
1133,CP,200523,5,70,43,608
1134,C,200523,5,211,15,631
1134,CP,200523,5,228,15,682
1135,C,200523,5,132,19,494
1135,CP,200523,8,154,30,576
1136,C,200523,5,59,19,225
1136,CP,200523,7,86,27,328
1137,C,200523,5,27,50,269
1137,CP,200523,5,41,50,409
1138,C,200523,5,38,42,318
1138,CP,200523,7,52,59,436
1139,C,200523,5,40,38,307
1139,CP,200523,5,54,38,415
1140,C,200523,,7,,206
1140,CP,200523,,7,,206
1141,C,200523,,21,,695
1141,CP,200523,,21,,695
1142,C,200523,,5,,297
1142,CP,200523,,5,,297
1143,C,200523,5,5,314,314
1143,CP,200523,5,5,314,314
1145,C,200523,5,6,170,203
1145,CP,200523,5,8,170,271
1147,C,200523,5,5,760,760
1147,CP,200523,5,5,760,760
1148,CP,200523,,5,,1139
1149,C,200523,,5,,343
1149,CP,200523,,6,,411
1150,C,200523,5,63,45,571
1150,CP,200523,5,65,45,589
1151,C,200523,,5,,943
1151,CP,200523,,5,,943
1152,C,200523,5,38,42,322
1152,CP,200523,5,40,42,339
1153,C,200523,5,19,89,340
1153,CP,200523,5,20,89,358
1154,C,200523,,5,,152
1154,CP,200523,5,5,152,152
1155,C,200523,5,292,16,941
1155,CP,200523,5,308,16,993
1156,C,200523,5,257,7,356
1156,CP,200523,10,274,14,380
1157,C,200523,14,376,23,630
1157,CP,200523,34,438,57,734
1158,C,200523,5,60,28,331
1158,CP,200523,5,75,28,414
1159,C,200523,5,36,57,414
1159,CP,200523,5,41,57,471
1160,C,200523,5,29,48,277
1160,CP,200523,5,38,48,363
1161,C,200523,,5,,106
1161,CP,200523,,8,,170
1162,C,200523,,9,,367
1162,CP,200523,,9,,367
1163,C,200523,5,15,85,256
1163,CP,200523,5,15,85,256
1164,CP,200523,5,5,392,392
1165,C,200523,,5,,323
1165,CP,200523,,5,,323
1167,C,200523,,5,,2732
1167,CP,200523,,5,,2732
1168,C,200523,,5,,531
1168,CP,200523,5,5,531,531
1169,C,200523,,5,,633
1169,CP,200523,,5,,633
1171,C,200523,,5,,853
1171,CP,200523,,5,,853
1173,C,200523,,5,,909
1173,CP,200523,,5,,909
1174,C,200523,,9,,158
1174,CP,200523,,10,,176
1175,C,200523,5,19,87,331
1175,CP,200523,5,21,87,366
1176,C,200523,5,53,46,487
1176,CP,200523,5,58,46,533
1177,C,200523,23,662,25,716
1177,CP,200523,30,706,32,763
1178,C,200523,22,537,28,680
1178,CP,200523,41,602,52,762
1179,C,200523,5,308,9,534
1179,CP,200523,21,382,36,662
1180,C,200523,5,78,23,359
1180,CP,200523,7,124,32,570
1181,C,200523,,8,,193
1181,CP,200523,,8,,193
1182,C,200523,5,10,74,148
1182,CP,200523,5,11,74,163
1183,C,200523,,5,,145
1183,CP,200523,,5,,145
1184,C,200523,,5,,249
1184,CP,200523,,5,,249
1185,C,200523,,22,,740
1185,CP,200523,,22,,740
1189,C,200523,10,15,183,274
1189,CP,200523,11,16,201,292
1190,C,200523,,5,,294
1190,CP,200523,,5,,294
1194,C,200523,7,133,18,335
1194,CP,200523,10,147,25,371
1195,C,200523,5,41,63,515
1195,CP,200523,5,45,63,565
1196,C,200523,5,183,28,1033
1196,CP,200523,5,187,28,1056
1197,C,200523,32,920,29,844
1197,CP,200523,34,944,31,866
1198,C,200523,14,827,19,1111
1198,CP,200523,72,992,97,1333
1199,C,200523,5,328,7,487
1199,CP,200523,13,386,19,574
1200,C,200523,5,33,36,240
1200,CP,200523,5,44,36,321
1201,C,200523,233,284,3627,4421
1201,CP,200523,233,285,3627,4436
1202,C,200523,,6,,124
1202,CP,200523,,8,,166
1203,C,200523,5,5,206,206
1203,CP,200523,5,5,206,206
1204,C,200523,5,5,215,215
1204,CP,200523,5,5,215,215
1205,C,200523,,5,,623
1205,CP,200523,,5,,623
1207,C,200523,,5,,212
1207,CP,200523,,5,,212
1208,C,200523,5,5,289,289
1208,CP,200523,5,5,289,289
1213,C,200523,5,83,35,586
1213,CP,200523,5,86,35,607
1214,C,200523,5,202,17,705
1214,CP,200523,5,207,17,723
1215,C,200523,74,1164,53,836
1215,CP,200523,76,1224,55,879
1216,C,200523,36,1497,35,1468
1216,CP,200523,67,1601,66,1570
1217,C,200523,15,544,22,804
1217,CP,200523,34,618,50,913
1218,C,200523,5,153,14,442
1218,CP,200523,13,203,38,586
1219,C,200523,5,6,116,139
1219,CP,200523,5,6,116,139
1220,C,200523,,86,,557
1220,CP,200523,,91,,589
1221,C,200523,,5,,125
1221,CP,200523,,5,,125
1222,C,200523,,5,,319
1222,CP,200523,,5,,319
1223,C,200523,5,5,479,479
1223,CP,200523,5,5,479,479
1226,C,200523,,5,,1134
1226,CP,200523,,5,,1134
1227,C,200523,,7,,491
1227,CP,200523,,7,,491
1228,C,200523,8,106,41,549
1228,CP,200523,8,111,41,575
1229,C,200523,23,849,24,900
1229,CP,200523,23,871,24,924
1230,C,200523,61,2046,38,1286
1230,CP,200523,68,2112,43,1327
1231,C,200523,20,922,21,976
1231,CP,200523,70,1138,74,1205
1232,C,200523,5,262,9,491
1232,CP,200523,13,297,24,557
1233,C,200523,,51,,313
1233,CP,200523,5,66,31,406
1234,C,200523,,10,,339
1234,CP,200523,,11,,373
1235,C,200523,,5,,201
1235,CP,200523,,5,,201
1236,C,200523,,5,,297
1236,CP,200523,,5,,297
1237,C,200523,5,5,374,374
1237,CP,200523,5,5,374,374
1238,C,200523,7,36,204,1051
1238,CP,200523,7,36,204,1051
1240,C,200523,,5,,1229
1240,CP,200523,,5,,1229
1242,C,200523,16,503,25,795
1242,CP,200523,16,517,25,817
1243,C,200523,36,1090,29,886
1243,CP,200523,42,1114,34,906
1244,C,200523,67,3346,35,1745
1244,CP,200523,138,3662,72,1910
1245,C,200523,5,344,7,502
1245,CP,200523,24,405,35,591
1246,C,200523,,39,,232
1246,CP,200523,7,59,42,350
1247,C,200523,,7,,171
1247,CP,200523,,8,,195
1248,C,200523,,5,,122
1248,CP,200523,,5,,122
1249,C,200523,,5,,197
1249,CP,200523,,5,,197
1250,C,200523,,5,,322
1250,CP,200523,,5,,322
1251,C,200523,,5,,387
1251,CP,200523,,5,,387
1253,C,200523,,5,,743
1253,CP,200523,,5,,743
1254,C,200523,,5,,686
1254,CP,200523,,5,,686
1255,C,200523,5,7,239,335
1255,CP,200523,5,7,239,335
1256,C,200523,13,503,19,732
1256,CP,200523,14,518,20,754
1257,C,200523,74,2163,40,1159
1257,CP,200523,86,2220,46,1190
1258,C,200523,41,1011,30,737
1258,CP,200523,105,1227,77,894
1259,C,200523,5,288,7,401
1259,CP,200523,27,352,38,490
1260,C,200523,5,14,83,234
1260,CP,200523,5,15,83,250
1261,C,200523,,13,,180
1261,CP,200523,5,14,69,194
1262,C,200523,5,5,254,254
1262,CP,200523,5,5,254,254
1263,C,200523,,5,,148
1263,CP,200523,,5,,148
1266,C,200523,,5,,296
1266,CP,200523,5,5,296,296
1270,C,200523,32,361,87,981
1270,CP,200523,33,373,90,1013
1271,C,200523,37,1488,24,949
1271,CP,200523,49,1541,31,983
1272,C,200523,15,691,14,639
1272,CP,200523,24,718,22,664
1273,C,200523,5,74,22,320
1273,CP,200523,5,75,22,324
1274,C,200523,,16,,259
1274,CP,200523,,18,,292
1275,C,200523,,7,,293
1275,CP,200523,5,9,209,377
1276,C,200523,,5,,200
1276,CP,200523,,5,,200
1279,C,200523,,5,,560
1279,CP,200523,,5,,560
1280,C,200523,,5,,131
1280,CP,200523,,6,,157
1281,C,200523,,5,,387
1281,CP,200523,,5,,387
1282,C,200523,98,1808,95,1759
1282,CP,200523,101,1880,98,1829
1283,C,200523,48,1286,38,1029
1283,CP,200523,56,1314,45,1051
1284,C,200523,10,370,13,489
1284,CP,200523,12,375,16,495
1285,C,200523,5,31,52,321
1285,CP,200523,5,32,52,331
1286,C,200523,,11,,303
1286,CP,200523,5,13,138,358
1287,C,200523,,5,,518
1287,CP,200523,,5,,518
1290,C,200523,,5,,812
1290,CP,200523,,5,,812
1294,C,200523,55,2399,27,1195
1294,CP,200523,66,2455,33,1223
1295,C,200523,32,958,27,818
1295,CP,200523,39,972,33,830
1296,C,200523,5,23,79,363
1296,CP,200523,5,24,79,379
1297,C,200523,,7,,188
1297,CP,200523,,12,,323
1298,C,200523,,5,,235
1298,CP,200523,,5,,235
1300,C,200523,,5,,489
1300,CP,200523,,5,,489
1303,C,200523,,5,,766
1303,CP,200523,,5,,766
1305,C,200523,5,156,20,635
1305,CP,200523,5,159,20,647
1306,C,200523,20,668,23,781
1306,CP,200523,22,679,26,794
1307,C,200523,9,312,17,602
1307,CP,200523,9,314,17,606
1308,C,200523,5,22,106,466
1308,CP,200523,5,23,106,487
1309,C,200523,,11,,419
1309,CP,200523,,12,,457
1310,C,200523,,11,,297
1310,CP,200523,,11,,297
1312,C,200523,5,5,130,130
1312,CP,200523,5,5,130,130
1314,C,200523,,5,,1149
1314,CP,200523,,5,,1149
1317,C,200523,,14,,494
1317,CP,200523,,15,,529
1318,C,200523,13,266,41,845
1318,CP,200523,14,273,44,867
1319,C,200523,6,262,61,2681
1319,CP,200523,7,268,72,2743
1320,C,200523,,7,,171
1320,CP,200523,,8,,195
1321,C,200523,,5,,276
1321,CP,200523,,5,,276
1322,C,200523,,5,,345
1322,CP,200523,,5,,345
1323,C,200523,,5,,654
1323,CP,200523,,5,,654
1324,C,200523,,5,,322
1324,CP,200523,,5,,322
1325,C,200523,,5,,544
1325,CP,200523,,5,,544
1326,C,200523,,5,,796
1326,CP,200523,,5,,796
1328,C,200523,9,224,26,643
1328,CP,200523,9,228,26,655
1329,C,200523,5,43,54,463
1329,CP,200523,5,44,54,473
1330,C,200523,,5,,204
1330,CP,200523,,5,,204
1331,C,200523,,5,,387
1331,CP,200523,,5,,387
1334,C,200523,,5,,1037
1334,CP,200523,,5,,1037
1335,C,200523,,5,,817
1335,CP,200523,,5,,817
1336,C,200523,,5,,909
1336,CP,200523,,5,,909
1338,C,200523,,17,,422
1338,CP,200523,,18,,447
1339,C,200523,,10,,357
1339,CP,200523,,10,,357
1340,C,200523,,5,,216
1340,CP,200523,,5,,216
1342,C,200523,,5,,382
1342,CP,200523,,5,,382
1345,C,200523,5,14,214,600
1345,CP,200523,5,19,214,814
1347,C,200523,,18,,254
1347,CP,200523,,21,,297
1348,C,200523,,14,,343
1348,CP,200523,,21,,514
1349,C,200523,,6,,114
1349,CP,200523,,8,,153
1350,C,200523,,6,,310
1350,CP,200523,,6,,310
1351,C,200523,,5,,99
1351,CP,200523,,5,,99
1352,C,200523,,5,,341
1352,CP,200523,,5,,341
1353,C,200523,,5,,2092
1353,CP,200523,,5,,2092
1354,C,200523,,5,,4132
1354,CP,200523,,5,,4132
1355,C,200523,5,24,82,395
1355,CP,200523,5,29,82,478
1356,C,200523,,6,,138
1356,CP,200523,,8,,184
1357,C,200523,,13,,199
1357,CP,200523,,17,,260
1358,C,200523,,8,,132
1358,CP,200523,,10,,166
1359,C,200523,,5,,161
1359,CP,200523,,5,,161
1360,C,200523,,5,,488
1360,CP,200523,,5,,488
1362,C,200523,5,14,87,242
1362,CP,200523,5,16,87,277
1363,C,200523,8,66,73,606
1363,CP,200523,8,71,73,651
1364,C,200523,7,105,16,241
1364,CP,200523,7,112,16,257
1365,CP,200523,,5,,143
1367,C,200523,5,16,106,340
1367,CP,200523,5,18,106,383
1368,C,200523,5,7,80,112
1368,CP,200523,5,8,80,128
1369,C,200523,5,43,43,368
1369,CP,200523,5,47,43,402
1370,C,200523,,5,,2551
1370,CP,200523,,5,,2551
1396,C,200523,,5,,71
1396,CP,200523,,5,,71
1448,C,200523,,5,,9615
1448,CP,200523,,5,,9615
1518,C,200523,,5,,4854
1518,CP,200523,,5,,4854
1546,C,200523,,5,,90
1546,CP,200523,,5,,90
1588,C,200523,,5,,38
1588,CP,200523,,5,,38
1589,C,200523,,5,,1416
1589,CP,200523,,5,,1416
1602,C,200523,,5,,3311
1602,CP,200523,,5,,3311
1612,C,200523,,5,,2525
1612,CP,200523,,5,,2525
1666,C,200523,,5,,51
1666,CP,200523,,5,,51
1667,C,200523,,5,,687
1667,CP,200523,,5,,687
1668,C,200523,,5,,297
1668,CP,200523,,5,,297
1675,C,200523,,5,,59
1675,CP,200523,,5,,59
1689,C,200523,,5,,1597
1689,CP,200523,,5,,1597
1699,C,200523,5,5,86,86
1699,CP,200523,5,5,86,86
1708,C,200523,,5,,187
1708,CP,200523,,5,,187
1719,C,200523,5,38,20,150
1719,CP,200523,5,38,20,150
1722,C,200523,5,5,353,353
1722,CP,200523,5,5,353,353
1726,C,200523,,5,,135
1726,CP,200523,,5,,135
1727,C,200523,,5,,102
1727,CP,200523,,5,,102
1731,C,200523,,5,,393
1731,CP,200523,,5,,393
1743,C,200523,5,5,71,71
1743,CP,200523,5,5,71,71
1750,C,200523,,5,,57
1750,CP,200523,,5,,57
1755,C,200523,5,5,64,64
1755,CP,200523,5,5,64,64
1756,C,200523,,5,,286
1756,CP,200523,,5,,286
1823,C,200523,,5,,200
1823,CP,200523,,5,,200
1828,C,200523,,5,,289
1828,CP,200523,,5,,289
1888,C,200523,,5,,162
1888,CP,200523,,5,,162
1893,C,200523,5,5,331,331
1893,CP,200523,5,5,331,331
1944,C,200523,,5,,258
1944,CP,200523,,5,,258
1964,C,200523,,5,,70
1964,CP,200523,,5,,70
1973,C,200523,,5,,47
1973,CP,200523,,5,,47
2,C,200524,,5,,1096
2,CP,200524,,5,,1096
15,C,200524,5,5,29412,29412
15,CP,200524,5,5,29412,29412
25,C,200524,5,7,138,194
25,CP,200524,5,8,138,221
26,C,200524,,6,,423
26,CP,200524,,6,,423
27,CP,200524,,5,,191
29,C,200524,,5,,153
29,CP,200524,,5,,153
30,C,200524,,5,,448
30,CP,200524,,5,,448
31,C,200524,,5,,317
31,CP,200524,,5,,317
32,C,200524,,5,,67
32,CP,200524,,7,,94
33,C,200524,5,37,36,263
33,CP,200524,5,47,36,335
36,C,200524,,5,,297
36,CP,200524,,5,,297
37,C,200524,5,30,26,157
37,CP,200524,5,45,26,236
38,C,200524,5,12,194,466
38,CP,200524,5,14,194,544
40,C,200524,,5,,449
40,CP,200524,,5,,449
41,C,200524,5,5,699,699
41,CP,200524,5,5,699,699
43,C,200524,,5,,287
43,CP,200524,,5,,287
44,C,200524,5,5,287,287
44,CP,200524,5,5,287,287
45,C,200524,5,18,79,284
45,CP,200524,5,31,79,489
46,C,200524,23,212,88,813
46,CP,200524,23,259,88,993
47,CP,200524,,5,,398
48,C,200524,,5,,267
48,CP,200524,,5,,267
50,C,200524,7,10,468,668
50,CP,200524,7,10,468,668
51,C,200524,,5,,231
51,CP,200524,,5,,231
52,C,200524,5,16,40,127
52,CP,200524,5,17,40,135
54,C,200524,6,37,68,420
54,CP,200524,6,43,68,488
55,C,200524,,19,,554
55,CP,200524,,24,,699
56,C,200524,5,18,73,264
56,CP,200524,5,24,73,352
57,C,200524,,5,,1073
57,CP,200524,,5,,1073
58,C,200524,5,8,99,158
58,CP,200524,5,8,99,158
59,C,200524,5,10,57,115
59,CP,200524,5,11,57,126
60,C,200524,6,19,134,423
60,CP,200524,6,19,134,423
61,C,200524,7,10,187,266
61,CP,200524,7,14,187,373
64,C,200524,,5,,163
64,CP,200524,,5,,163
65,C,200524,5,23,47,218
65,CP,200524,5,31,47,294
66,C,200524,5,28,70,394
66,CP,200524,5,44,70,619
67,C,200524,,5,,188
67,CP,200524,,5,,188
68,C,200524,,5,,107
68,CP,200524,,11,,235
69,C,200524,,5,,66
69,CP,200524,,5,,66
71,C,200524,5,7,299,418
71,CP,200524,5,7,299,418
72,C,200524,30,196,76,493
72,CP,200524,30,196,76,493
73,C,200524,5,5,91,91
73,CP,200524,5,5,91,91
74,C,200524,5,5,214,214
74,CP,200524,5,5,214,214
75,C,200524,,6,,508
75,CP,200524,,7,,593
77,C,200524,,5,,156
77,CP,200524,,5,,156
78,C,200524,,5,,542
78,CP,200524,,5,,542
79,C,200524,,14,,160
79,CP,200524,,17,,194
82,C,200524,14,97,74,512
82,CP,200524,15,123,79,649
83,C,200524,,5,,282
83,CP,200524,,5,,282
84,C,200524,,20,,336
84,CP,200524,,32,,537
85,C,200524,,16,,459
85,CP,200524,,18,,517
86,C,200524,5,5,263,263
86,CP,200524,5,5,263,263
87,C,200524,,5,,127
87,CP,200524,,5,,127
88,C,200524,5,11,49,109
